Date,Closing Price
2019-02-15,7055.18017578125
2019-02-19,7066.60986328125
2019-02-20,7062.33984375
2019-02-21,7035.16015625
2019-02-22,7090.6298828125
2019-02-25,7115.43017578125
2019-02-26,7123.22021484375
2019-02-27,7117.0
2019-02-28,7097.52978515625
2019-03-01,7151.56982421875
2019-03-04,7150.830078125
2019-03-05,7156.7900390625
2019-03-06,7112.47021484375
2019-03-07,7026.8798828125
2019-03-08,7015.68994140625
2019-03-11,7164.02001953125
2019-03-12,7201.27978515625
2019-03-13,7256.97998046875
2019-03-14,7243.009765625
2019-03-15,7306.990234375
2019-03-18,7326.27978515625
2019-03-19,7349.27978515625
2019-03-20,7380.75
2019-03-21,7493.27001953125
2019-03-22,7326.06005859375
2019-03-25,7316.9599609375
2019-03-26,7351.14990234375
2019-03-27,7308.18994140625
2019-03-28,7320.47021484375
2019-03-29,7378.77001953125
2019-04-01,7478.419921875
2019-04-02,7499.64013671875
2019-04-03,7544.97021484375
2019-04-04,7540.56982421875
2019-04-05,7578.83984375
2019-04-08,7599.740234375
2019-04-09,7568.490234375
2019-04-10,7611.490234375
2019-04-11,7594.89013671875
2019-04-12,7628.14990234375
2019-04-15,7629.1201171875
2019-04-16,7654.72998046875
2019-04-17,7680.72021484375
2019-04-18,7689.72021484375
2019-04-22,7713.490234375
2019-04-23,7810.7099609375
2019-04-24,7784.41015625
2019-04-25,7816.919921875
2019-04-26,7826.68017578125
2019-04-29,7839.0400390625
2019-04-30,7781.4599609375
2019-05-01,7751.85009765625
2019-05-02,7724.06005859375
2019-05-03,7845.72998046875
2019-05-06,7794.08984375
2019-05-07,7640.14990234375
2019-05-08,7617.5498046875
2019-05-09,7582.75
2019-05-10,7586.52978515625
2019-05-13,7324.1298828125
2019-05-14,7401.8798828125
2019-05-15,7503.25
2019-05-16,7580.14013671875
2019-05-17,7503.68017578125
2019-05-20,7376.7001953125
2019-05-21,7451.02001953125
2019-05-22,7420.66015625
2019-05-23,7307.93017578125
2019-05-24,7300.9599609375
2019-05-28,7278.3798828125
2019-05-29,7216.85986328125
2019-05-30,7245.39990234375
2019-05-31,7127.9599609375
2019-06-03,6978.02001953125
2019-06-04,7166.75
2019-06-05,7220.89990234375
2019-06-06,7275.93017578125
2019-06-07,7417.2900390625
2019-06-10,7501.93017578125
2019-06-11,7513.85009765625
2019-06-12,7472.2900390625
2019-06-13,7510.68017578125
2019-06-14,7479.10986328125
2019-06-17,7526.52001953125
2019-06-18,7635.39990234375
2019-06-19,7667.740234375
2019-06-20,7738.0498046875
2019-06-21,7728.77978515625
2019-06-24,7723.02001953125
2019-06-25,7591.5400390625
2019-06-26,7627.0498046875
